flow_id,src_local_id,src_name,src_anchor_sat,src_latitude,src_longitude,dst_local_id,dst_name,dst_anchor_sat,dst_latitude,dst_longitude,distance_km,size_byte,start_time_ns
7242,60,SatAnchor-0060-base,60,11.852077,89.137903,103,SatAnchor-0103-base,103,-23.596866,27.264886,7793.385,10000000,0
7243,60,SatAnchor-0060-base,60,11.852077,89.137903,104,SatAnchor-0104-base,104,-43.775567,54.295346,7119.942,10000000,0
7244,60,SatAnchor-0060-base,60,11.852077,89.137903,105,SatAnchor-0105-base,105,-52.980825,98.03251,7258.879,10000000,0
7245,60,SatAnchor-0060-base,60,11.852077,89.137903,106,SatAnchor-0106-base,106,-43.775577,141.769688,8154.285,10000000,0
7246,60,SatAnchor-0060-base,60,11.852077,89.137903,107,SatAnchor-0107-base,107,-23.596885,168.800161,9505.474,10000000,0
7247,60,SatAnchor-0060-base,60,11.852077,89.137903,108,SatAnchor-0108-base,108,11.852077,-126.862103,15246.357,10000000,0
7248,60,SatAnchor-0060-base,60,11.852077,89.137903,109,SatAnchor-0109-base,109,34.327797,-104.974441,14668.080,10000000,0
7249,60,SatAnchor-0060-base,60,11.852077,89.137903,110,SatAnchor-0110-base,110,50.456626,-69.993415,12795.955,10000000,0
7250,60,SatAnchor-0060-base,60,11.852077,89.137903,111,SatAnchor-0111-base,111,50.456619,-21.941518,10426.546,10000000,0
7251,60,SatAnchor-0060-base,60,11.852077,89.137903,112,SatAnchor-0112-base,112,34.327783,13.039492,7999.441,10000000,0
7252,60,SatAnchor-0060-base,60,11.852077,89.137903,113,SatAnchor-0113-base,113,11.852076,34.927139,5889.305,10000000,0
7253,60,SatAnchor-0060-base,60,11.852077,89.137903,114,SatAnchor-0114-base,114,-12.003416,53.258653,4766.659,10000000,0
7254,60,SatAnchor-0060-base,60,11.852077,89.137903,115,SatAnchor-0115-base,115,-34.423908,75.149751,5353.497,10000000,0
7255,60,SatAnchor-0060-base,60,11.852077,89.137903,116,SatAnchor-0116-base,116,-50.473315,110.082985,7222.929,10000000,0
7256,60,SatAnchor-0060-base,60,11.852077,89.137903,117,SatAnchor-0117-base,117,-50.473322,157.982016,9584.339,10000000,0
7257,60,SatAnchor-0060-base,60,11.852077,89.137903,118,SatAnchor-0118-base,118,-34.423925,-167.084746,12004.672,10000000,0
7258,60,SatAnchor-0060-base,60,11.852077,89.137903,119,SatAnchor-0119-base,119,-12.003409,-145.193607,14114.461,10000000,0
7259,61,SatAnchor-0061-base,61,34.327797,111.025572,0,SatAnchor-0000-base,0,-0.079355,-100.027314,15021.691,10000000,0
7260,61,SatAnchor-0061-base,61,34.327797,111.025572,1,SatAnchor-0001-base,1,23.46706,-80.858409,13467.065,10000000,0
7261,61,SatAnchor-0061-base,61,34.327797,111.025572,2,SatAnchor-0002-base,2,43.720669,-53.819288,11201.612,10000000,0
7262,61,SatAnchor-0061-base,61,34.327797,111.025572,3,SatAnchor-0003-base,3,52.980825,-9.967454,8762.216,10000000,0
7263,61,SatAnchor-0061-base,61,34.327797,111.025572,4,SatAnchor-0004-base,4,43.720656,33.884364,6504.296,10000000,0
7264,61,SatAnchor-0061-base,61,34.327797,111.025572,5,SatAnchor-0005-base,5,23.467053,60.923457,4973.510,10000000,0
7265,61,SatAnchor-0061-base,61,34.327797,111.025572,6,SatAnchor-0006-base,6,-0.079359,80.092369,4999.474,10000000,0
7266,61,SatAnchor-0061-base,61,34.327797,111.025572,7,SatAnchor-0007-base,7,-23.596866,99.264874,6559.689,10000000,0
7267,61,SatAnchor-0061-base,61,34.327797,111.025572,8,SatAnchor-0008-base,8,-43.775567,126.295334,8821.460,10000000,0
7268,61,SatAnchor-0061-base,61,34.327797,111.025572,9,SatAnchor-0009-base,9,-52.980825,170.032505,11252.869,10000000,0
7269,61,SatAnchor-0061-base,61,34.327797,111.025572,10,SatAnchor-0010-base,10,-43.775577,-146.23032,13504.104,10000000,0
7270,61,SatAnchor-0061-base,61,34.327797,111.025572,11,SatAnchor-0011-base,11,-23.596885,-119.199847,15036.525,10000000,0
7271,61,SatAnchor-0061-base,61,34.327797,111.025572,12,SatAnchor-0012-base,12,11.852077,-54.862098,14668.081,10000000,0
7272,61,SatAnchor-0061-base,61,34.327797,111.025572,13,SatAnchor-0013-base,13,34.327797,-32.974436,11510.510,10000000,0
7273,61,SatAnchor-0061-base,61,34.327797,111.025572,14,SatAnchor-0014-base,14,50.456626,2.00659,8308.534,10000000,0
7274,61,SatAnchor-0061-base,61,34.327797,111.025572,15,SatAnchor-0015-base,15,50.456619,50.058487,5155.822,10000000,0
7275,61,SatAnchor-0061-base,61,34.327797,111.025572,16,SatAnchor-0016-base,16,34.327783,85.039496,2379.646,10000000,0
7276,61,SatAnchor-0061-base,61,34.327797,111.025572,17,SatAnchor-0017-base,17,11.852076,106.927144,2533.408,10000000,0
7277,61,SatAnchor-0061-base,61,34.327797,111.025572,18,SatAnchor-0018-base,18,-12.003416,125.258662,5366.768,10000000,0
7278,61,SatAnchor-0061-base,61,34.327797,111.025572,19,SatAnchor-0019-base,19,-34.423908,147.149759,8519.530,10000000,0
7279,61,SatAnchor-0061-base,61,34.327797,111.025572,20,SatAnchor-0020-base,20,-50.473315,-177.917016,11712.020,10000000,0
7280,61,SatAnchor-0061-base,61,34.327797,111.025572,21,SatAnchor-0021-base,21,-50.473322,-130.017978,14853.995,10000000,0
7281,61,SatAnchor-0061-base,61,34.327797,111.025572,22,SatAnchor-0022-base,22,-34.423925,-95.084737,17625.492,10000000,0
7282,61,SatAnchor-0061-base,61,34.327797,111.025572,23,SatAnchor-0023-base,23,-12.003409,-73.193605,17496.265,10000000,0
7283,61,SatAnchor-0061-base,61,34.327797,111.025572,24,SatAnchor-0024-base,24,-0.079355,-28.027316,14305.038,10000000,0
7284,61,SatAnchor-0061-base,61,34.327797,111.025572,25,SatAnchor-0025-base,25,23.46706,-8.858404,10985.266,10000000,0
7285,61,SatAnchor-0061-base,61,34.327797,111.025572,26,SatAnchor-0026-base,26,43.720669,18.180712,7660.407,10000000,0
7286,61,SatAnchor-0061-base,61,34.327797,111.025572,27,SatAnchor-0027-base,27,52.980825,62.03255,4343.076,10000000,0
7287,61,SatAnchor-0061-base,61,34.327797,111.025572,28,SatAnchor-0028-base,28,43.720656,105.884366,1134.341,10000000,0
7288,61,SatAnchor-0061-base,61,34.327797,111.025572,29,SatAnchor-0029-base,29,23.467053,132.923459,2442.048,10000000,0
7289,61,SatAnchor-0061-base,61,34.327797,111.025572,30,SatAnchor-0030-base,30,-0.079359,152.092371,5731.995,10000000,0
7290,61,SatAnchor-0061-base,61,34.327797,111.025572,31,SatAnchor-0031-base,31,-23.596866,171.264876,9048.874,10000000,0
7291,61,SatAnchor-0061-base,61,34.327797,111.025572,32,SatAnchor-0032-base,32,-43.775567,-161.70466,12365.672,10000000,0
7292,61,SatAnchor-0061-base,61,34.327797,111.025572,33,SatAnchor-0033-base,33,-52.980825,-117.967489,15672.008,10000000,0
7293,61,SatAnchor-0061-base,61,34.327797,111.025572,34,SatAnchor-0034-base,34,-43.775577,-74.230311,18871.330,10000000,0
7294,61,SatAnchor-0061-base,61,34.327797,111.025572,35,SatAnchor-0035-base,35,-23.596885,-47.199848,17591.574,10000000,0
7295,61,SatAnchor-0061-base,61,34.327797,111.025572,36,SatAnchor-0036-base,36,11.852077,17.137904,9618.513,10000000,0
7296,61,SatAnchor-0061-base,61,34.327797,111.025572,37,SatAnchor-0037-base,37,34.327797,39.025566,6458.020,10000000,0
7297,61,SatAnchor-0061-base,61,34.327797,111.025572,38,SatAnchor-0038-base,38,50.456626,74.006595,3477.897,10000000,0
7298,61,SatAnchor-0061-base,61,34.327797,111.025572,39,SatAnchor-0039-base,39,50.456619,122.058486,2004.282,10000000,0
7299,61,SatAnchor-0061-base,61,34.327797,111.025572,40,SatAnchor-0040-base,40,34.327783,157.039504,4187.690,10000000,0
7300,61,SatAnchor-0061-base,61,34.327797,111.025572,41,SatAnchor-0041-base,41,11.852076,178.927146,7246.951,10000000,0
7301,61,SatAnchor-0061-base,61,34.327797,111.025572,42,SatAnchor-0042-base,42,-12.003416,-162.741346,10416.915,10000000,0
7302,61,SatAnchor-0061-base,61,34.327797,111.025572,43,SatAnchor-0043-base,43,-34.423908,-140.850235,13571.661,10000000,0
7303,61,SatAnchor-0061-base,61,34.327797,111.025572,44,SatAnchor-0044-base,44,-50.473315,-105.917007,16541.831,10000000,0
7304,61,SatAnchor-0061-base,61,34.327797,111.025572,45,SatAnchor-0045-base,45,-50.473322,-58.01797,18011.962,10000000,0
7305,61,SatAnchor-0061-base,61,34.327797,111.025572,46,SatAnchor-0046-base,46,-34.423925,-23.084735,15840.964,10000000,0
7306,61,SatAnchor-0061-base,61,34.327797,111.025572,47,SatAnchor-0047-base,47,-12.003409,-1.193603,12788.257,10000000,0
7307,61,SatAnchor-0061-base,61,34.327797,111.025572,48,SatAnchor-0048-base,48,-0.079355,43.972686,7924.301,10000000,0
7308,61,SatAnchor-0061-base,61,34.327797,111.025572,49,SatAnchor-0049-base,49,23.46706,63.141595,4769.852,10000000,0
7309,61,SatAnchor-0061-base,61,34.327797,111.025572,50,SatAnchor-0050-base,50,43.720669,90.180716,2073.025,10000000,0
7310,61,SatAnchor-0061-base,61,34.327797,111.025572,51,SatAnchor-0051-base,51,52.980825,134.032545,2755.423,10000000,0
7311,61,SatAnchor-0061-base,61,34.327797,111.025572,52,SatAnchor-0052-base,52,43.720656,177.884368,5711.904,10000000,0
7312,61,SatAnchor-0061-base,61,34.327797,111.025572,53,SatAnchor-0053-base,53,23.467053,-155.076535,8899.317,10000000,0
7313,61,SatAnchor-0061-base,61,34.327797,111.025572,54,SatAnchor-0054-base,54,-0.079359,-135.907637,12111.988,10000000,0
7314,61,SatAnchor-0061-base,61,34.327797,111.025572,55,SatAnchor-0055-base,55,-23.596866,-116.735118,15262.831,10000000,0
7315,61,SatAnchor-0061-base,61,34.327797,111.025572,56,SatAnchor-0056-base,56,-43.775567,-89.704658,17948.096,10000000,0
7316,61,SatAnchor-0061-base,61,34.327797,111.025572,57,SatAnchor-0057-base,57,-52.980825,-45.967491,17259.666,10000000,0
7317,61,SatAnchor-0061-base,61,34.327797,111.025572,58,SatAnchor-0058-base,58,-43.775577,-2.230311,14313.566,10000000,0
7318,61,SatAnchor-0061-base,61,34.327797,111.025572,59,SatAnchor-0059-base,59,-23.596885,24.800156,11134.193,10000000,0
7319,61,SatAnchor-0061-base,61,34.327797,111.025572,60,SatAnchor-0060-base,60,11.852077,89.137903,3338.943,10000000,0
7320,61,SatAnchor-0061-base,61,34.327797,111.025572,62,SatAnchor-0062-base,62,50.456626,146.006591,3340.568,10000000,0
7321,61,SatAnchor-0061-base,61,34.327797,111.025572,63,SatAnchor-0063-base,63,50.456619,-165.941509,6681.669,10000000,0
7322,61,SatAnchor-0061-base,61,34.327797,111.025572,64,SatAnchor-0064-base,64,34.327783,-130.960504,10022.238,10000000,0
7323,61,SatAnchor-0061-base,61,34.327797,111.025572,65,SatAnchor-0065-base,65,11.852076,-109.072848,13361.179,10000000,0
7324,61,SatAnchor-0061-base,61,34.327797,111.025572,66,SatAnchor-0066-base,66,-12.003416,-90.741338,16697.493,10000000,0
7325,61,SatAnchor-0061-base,61,34.327797,111.025572,67,SatAnchor-0067-base,67,-34.423908,-68.85024,19999.463,10000000,0
7326,61,SatAnchor-0061-base,61,34.327797,111.025572,68,SatAnchor-0068-base,68,-50.473315,-33.917005,16668.801,10000000,0
7327,61,SatAnchor-0061-base,61,34.327797,111.025572,69,SatAnchor-0069-base,69,-50.473322,13.982031,13339.139,10000000,0
7328,61,SatAnchor-0061-base,61,34.327797,111.025572,70,SatAnchor-0070-base,70,-34.423925,48.915267,10008.478,10000000,0
7329,61,SatAnchor-0061-base,61,34.327797,111.025572,71,SatAnchor-0071-base,71,-12.003409,70.806399,6675.256,10000000,0
7330,61,SatAnchor-0061-base,61,34.327797,111.025572,72,SatAnchor-0072-base,72,-0.079355,115.972692,3860.450,10000000,0
7331,61,SatAnchor-0061-base,61,34.327797,111.025572,73,SatAnchor-0073-base,73,23.46706,135.141604,2630.417,10000000,0
7332,61,SatAnchor-0061-base,61,34.327797,111.025572,74,SatAnchor-0074-base,74,43.720669,162.180711,4467.041,10000000,0
7333,61,SatAnchor-0061-base,61,34.327797,111.025572,75,SatAnchor-0075-base,75,52.980825,-153.967449,7337.985,10000000,0
7334,61,SatAnchor-0061-base,61,34.327797,111.025572,76,SatAnchor-0076-base,76,43.720656,-110.115634,10388.242,10000000,0
7335,61,SatAnchor-0061-base,61,34.327797,111.025572,77,SatAnchor-0077-base,77,23.467053,-83.076533,13418.117,10000000,0
7336,61,SatAnchor-0061-base,61,34.327797,111.025572,78,SatAnchor-0078-base,78,-0.079359,-63.907628,16170.455,10000000,0
7337,61,SatAnchor-0061-base,61,34.327797,111.025572,79,SatAnchor-0079-base,79,-23.596866,-44.735116,17381.855,10000000,0
7338,61,SatAnchor-0061-base,61,34.327797,111.025572,80,SatAnchor-0080-base,80,-43.775567,-17.704655,15539.335,10000000,0
7339,61,SatAnchor-0061-base,61,34.327797,111.025572,81,SatAnchor-0081-base,81,-52.980825,26.032511,12677.105,10000000,0
7340,61,SatAnchor-0061-base,61,34.327797,111.025572,82,SatAnchor-0082-base,82,-43.775577,69.769693,9636.985,10000000,0
7341,61,SatAnchor-0061-base,61,34.327797,111.025572,83,SatAnchor-0083-base,83,-23.596885,96.800159,6613.954,10000000,0
7342,61,SatAnchor-0061-base,61,34.327797,111.025572,84,SatAnchor-0084-base,84,11.852077,161.137891,5631.487,10000000,0
7343,61,SatAnchor-0061-base,61,34.327797,111.025572,85,SatAnchor-0085-base,85,34.327797,-176.974436,6458.019,10000000,0
7344,61,SatAnchor-0061-base,61,34.327797,111.025572,86,SatAnchor-0086-base,86,50.456626,-141.993417,8190.769,10000000,0
7345,61,SatAnchor-0061-base,61,34.327797,111.025572,87,SatAnchor-0087-base,87,50.456619,-93.94152,10273.739,10000000,0
7346,61,SatAnchor-0061-base,61,34.327797,111.025572,88,SatAnchor-0088-base,88,34.327783,-58.960508,12310.020,10000000,0
7347,61,SatAnchor-0061-base,61,34.327797,111.025572,89,SatAnchor-0089-base,89,11.852076,-37.072863,13874.082,10000000,0
7348,61,SatAnchor-0061-base,61,34.327797,111.025572,90,SatAnchor-0090-base,90,-12.003416,-18.741351,14382.453,10000000,0
7349,61,SatAnchor-0061-base,61,34.327797,111.025572,91,SatAnchor-0091-base,91,-34.423908,3.149752,13550.572,10000000,0
7350,61,SatAnchor-0061-base,61,34.327797,111.025572,92,SatAnchor-0092-base,92,-50.473315,38.082983,11820.923,10000000,0
7351,61,SatAnchor-0061-base,61,34.327797,111.025572,93,SatAnchor-0093-base,93,-50.473322,85.982021,9744.978,10000000,0
7352,61,SatAnchor-0061-base,61,34.327797,111.025572,94,SatAnchor-0094-base,94,-34.423925,120.915249,7713.893,10000000,0
7353,61,SatAnchor-0061-base,61,34.327797,111.025572,95,SatAnchor-0095-base,95,-12.003409,142.806387,6148.308,10000000,0
7354,61,SatAnchor-0061-base,61,34.327797,111.025572,96,SatAnchor-0096-base,96,-0.079355,-172.027316,8817.336,10000000,0
7355,61,SatAnchor-0061-base,61,34.327797,111.025572,97,SatAnchor-0097-base,97,23.46706,-152.858404,9087.820,10000000,0
7356,61,SatAnchor-0061-base,61,34.327797,111.025572,98,SatAnchor-0098-base,98,43.720669,-125.819284,9603.744,10000000,0
7357,61,SatAnchor-0061-base,61,34.327797,111.025572,99,SatAnchor-0099-base,99,52.980825,-81.967447,10225.641,10000000,0
7358,61,SatAnchor-0061-base,61,34.327797,111.025572,100,SatAnchor-0100-base,100,43.720656,-38.115628,10790.549,10000000,0
7359,61,SatAnchor-0061-base,61,34.327797,111.025572,101,SatAnchor-0101-base,101,23.467053,-11.076534,11147.663,10000000,0
7360,61,SatAnchor-0061-base,61,34.327797,111.025572,102,SatAnchor-0102-base,102,-0.079359,8.092374,11196.980,10000000,0
7361,61,SatAnchor-0061-base,61,34.327797,111.025572,103,SatAnchor-0103-base,103,-23.596866,27.264886,10924.898,10000000,0
7362,61,SatAnchor-0061-base,61,34.327797,111.025572,104,SatAnchor-0104-base,104,-43.775567,54.295346,10409.374,10000000,0
7363,61,SatAnchor-0061-base,61,34.327797,111.025572,105,SatAnchor-0105-base,105,-52.980825,98.03251,9789.446,10000000,0
7364,61,SatAnchor-0061-base,61,34.327797,111.025572,106,SatAnchor-0106-base,106,-43.775577,141.769688,9226.137,10000000,0
7365,61,SatAnchor-0061-base,61,34.327797,111.025572,107,SatAnchor-0107-base,107,-23.596885,168.800161,8868.654,10000000,0
7366,61,SatAnchor-0061-base,61,34.327797,111.025572,108,SatAnchor-0108-base,108,11.852077,-126.862103,12041.195,10000000,0
7367,61,SatAnchor-0061-base,61,34.327797,111.025572,109,SatAnchor-0109-base,109,34.327797,-104.974441,11510.509,10000000,0
7368,61,SatAnchor-0061-base,61,34.327797,111.025572,110,SatAnchor-0110-base,110,50.456626,-69.993415,10586.957,10000000,0
7369,61,SatAnchor-0061-base,61,34.327797,111.025572,111,SatAnchor-0111-base,111,50.456619,-21.941518,9519.598,10000000,0
7370,61,SatAnchor-0061-base,61,34.327797,111.025572,112,SatAnchor-0112-base,112,34.327783,13.039492,8573.044,10000000,0
7371,61,SatAnchor-0061-base,61,34.327797,111.025572,113,SatAnchor-0113-base,113,11.852076,34.927139,7999.443,10000000,0
7372,61,SatAnchor-0061-base,61,34.327797,111.025572,114,SatAnchor-0114-base,114,-12.003416,53.258653,7975.610,10000000,0
7373,61,SatAnchor-0061-base,61,34.327797,111.025572,115,SatAnchor-0115-base,115,-34.423908,75.149751,8508.161,10000000,0
7374,61,SatAnchor-0061-base,61,34.327797,111.025572,116,SatAnchor-0116-base,116,-50.473315,110.082985,9429.908,10000000,0
7375,61,SatAnchor-0061-base,61,34.327797,111.025572,117,SatAnchor-0117-base,117,-50.473322,157.982016,10493.689,10000000,0
7376,61,SatAnchor-0061-base,61,34.327797,111.025572,118,SatAnchor-0118-base,118,-34.423925,-167.084746,11438.299,10000000,0
7377,61,SatAnchor-0061-base,61,34.327797,111.025572,119,SatAnchor-0119-base,119,-12.003409,-145.193607,12013.608,10000000,0
7378,62,SatAnchor-0062-base,62,50.456626,146.006591,0,SatAnchor-0000-base,0,-0.079355,-100.027314,11681.129,10000000,0
7379,62,SatAnchor-0062-base,62,50.456626,146.006591,1,SatAnchor-0001-base,1,23.46706,-80.858409,10595.841,10000000,0
7380,62,SatAnchor-0062-base,62,50.456626,146.006591,2,SatAnchor-0002-base,2,43.720669,-53.819288,9368.635,10000000,0
7381,62,SatAnchor-0062-base,62,50.456626,146.006591,3,SatAnchor-0003-base,3,52.980825,-9.967454,8294.889,10000000,0
7382,62,SatAnchor-0062-base,62,50.456626,146.006591,4,SatAnchor-0004-base,4,43.720656,33.884364,7663.401,10000000,0
7383,62,SatAnchor-0062-base,62,50.456626,146.006591,5,SatAnchor-0005-base,5,23.467053,60.923457,7680.822,10000000,0
7384,62,SatAnchor-0062-base,62,50.456626,146.006591,6,SatAnchor-0006-base,6,-0.079359,80.092369,8340.036,10000000,0
7385,62,SatAnchor-0062-base,62,50.456626,146.006591,7,SatAnchor-0007-base,7,-23.596866,99.264874,9426.158,10000000,0
7386,62,SatAnchor-0062-base,62,50.456626,146.006591,8,SatAnchor-0008-base,8,-43.775567,126.295334,10650.418,10000000,0
7387,62,SatAnchor-0062-base,62,50.456626,146.006591,9,SatAnchor-0009-base,9,-52.980825,170.032505,11720.197,10000000,0
7388,62,SatAnchor-0062-base,62,50.456626,146.006591,10,SatAnchor-0010-base,10,-43.775577,-146.23032,12350.599,10000000,0
7389,62,SatAnchor-0062-base,62,50.456626,146.006591,11,SatAnchor-0011-base,11,-23.596885,-119.199847,12336.322,10000000,0
7390,62,SatAnchor-0062-base,62,50.456626,146.006591,12,SatAnchor-0012-base,12,11.852077,-54.862098,12795.955,10000000,0
7391,62,SatAnchor-0062-base,62,50.456626,146.006591,13,SatAnchor-0013-base,13,34.327797,-32.974436,10586.957,10000000,0
7392,62,SatAnchor-0062-base,62,50.456626,146.006591,14,SatAnchor-0014-base,14,50.456626,2.00659,8287.347,10000000,0
7393,62,SatAnchor-0062-base,62,50.456626,146.006591,15,SatAnchor-0015-base,15,50.456619,50.058487,6277.011,10000000,0
7394,62,SatAnchor-0062-base,62,50.456626,146.006591,16,SatAnchor-0016-base,16,34.327783,85.039496,5155.823,10000000,0
7395,62,SatAnchor-0062-base,62,50.456626,146.006591,17,SatAnchor-0017-base,17,11.852076,106.927144,5565.722,10000000,0
7396,62,SatAnchor-0062-base,62,50.456626,146.006591,18,SatAnchor-0018-base,18,-12.003416,125.258662,7232.149,10000000,0
7397,62,SatAnchor-0062-base,62,50.456626,146.006591,19,SatAnchor-0019-base,19,-34.423908,147.149759,9438.953,10000000,0
7398,62,SatAnchor-0062-base,62,50.456626,146.006591,20,SatAnchor-0020-base,20,-50.473315,-177.917016,11731.551,10000000,0
7399,62,SatAnchor-0062-base,62,50.456626,146.006591,21,SatAnchor-0021-base,21,-50.473322,-130.017978,13735.172,10000000,0
7400,62,SatAnchor-0062-base,62,50.456626,146.006591,22,SatAnchor-0022-base,22,-34.423925,-95.084737,14857.319,10000000,0
7401,62,SatAnchor-0062-base,62,50.456626,146.006591,23,SatAnchor-0023-base,23,-12.003409,-73.193605,14456.803,10000000,0
7402,62,SatAnchor-0062-base,62,50.456626,146.006591,24,SatAnchor-0024-base,24,-0.079355,-28.027316,14384.920,10000000,0
7403,62,SatAnchor-0062-base,62,50.456626,146.006591,25,SatAnchor-0025-base,25,23.46706,-8.858404,11431.292,10000000,0
7404,62,SatAnchor-0062-base,62,50.456626,146.006591,26,SatAnchor-0026-base,26,43.720669,18.180712,8392.514,10000000,0
7405,62,SatAnchor-0062-base,62,50.456626,146.006591,27,SatAnchor-0027-base,27,52.980825,62.03255,5449.492,10000000,0
7406,62,SatAnchor-0062-base,62,50.456626,146.006591,28,SatAnchor-0028-base,28,43.720656,105.884366,3088.005,10000000,0
7407,62,SatAnchor-0062-base,62,50.456626,146.006591,29,SatAnchor-0029-base,29,23.467053,132.923459,3207.392,10000000,0
7408,62,SatAnchor-0062-base,62,50.456626,146.006591,30,SatAnchor-0030-base,30,-0.079359,152.092371,5648.899,10000000,0
7409,62,SatAnchor-0062-base,62,50.456626,146.006591,31,SatAnchor-0031-base,31,-23.596866,171.264876,8601.153,10000000,0
7410,62,SatAnchor-0062-base,62,50.456626,146.006591,32,SatAnchor-0032-base,32,-43.775567,-161.70466,11632.575,10000000,0
7411,62,SatAnchor-0062-base,62,50.456626,146.006591,33,SatAnchor-0033-base,33,-52.980825,-117.967489,14565.593,10000000,0
7412,62,SatAnchor-0062-base,62,50.456626,146.006591,34,SatAnchor-0034-base,34,-43.775577,-74.230311,16921.858,10000000,0
7413,62,SatAnchor-0062-base,62,50.456626,146.006591,35,SatAnchor-0035-base,35,-23.596885,-47.199848,16817.686,10000000,0
7414,62,SatAnchor-0062-base,62,50.456626,146.006591,36,SatAnchor-0036-base,36,11.852077,17.137904,11503.335,10000000,0
7415,62,SatAnchor-0062-base,62,50.456626,146.006591,37,SatAnchor-0037-base,37,34.327797,39.025566,8190.770,10000000,0
7416,62,SatAnchor-0062-base,62,50.456626,146.006591,38,SatAnchor-0038-base,38,50.456626,74.006595,4887.273,10000000,0
7417,62,SatAnchor-0062-base,62,50.456626,146.006591,39,SatAnchor-0039-base,39,50.456619,122.058486,1687.992,10000000,0
7418,62,SatAnchor-0062-base,62,50.456626,146.006591,40,SatAnchor-0040-base,40,34.327783,157.039504,2004.284,10000000,0
7419,62,SatAnchor-0062-base,62,50.456626,146.006591,41,SatAnchor-0041-base,41,11.852076,178.927146,5231.212,10000000,0
7420,62,SatAnchor-0062-base,62,50.456626,146.006591,42,SatAnchor-0042-base,42,-12.003416,-162.741346,8532.927,10000000,0
7421,62,SatAnchor-0062-base,62,50.456626,146.006591,43,SatAnchor-0043-base,43,-34.423908,-140.850235,11839.811,10000000,0
7422,62,SatAnchor-0062-base,62,50.456626,146.006591,44,SatAnchor-0044-base,44,-50.473315,-105.917007,15133.439,10000000,0
7423,62,SatAnchor-0062-base,62,50.456626,146.006591,45,SatAnchor-0045-base,45,-50.473322,-58.01797,18322.054,10000000,0
7424,62,SatAnchor-0062-base,62,50.456626,146.006591,46,SatAnchor-0046-base,46,-34.423925,-23.084735,18025.114,10000000,0
7425,62,SatAnchor-0062-base,62,50.456626,146.006591,47,SatAnchor-0047-base,47,-12.003409,-1.193603,14804.913,10000000,0
7426,62,SatAnchor-0062-base,62,50.456626,146.006591,48,SatAnchor-0048-base,48,-0.079355,43.972686,10862.585,10000000,0
7427,62,SatAnchor-0062-base,62,50.456626,146.006591,49,SatAnchor-0049-base,49,23.46706,63.141595,7526.744,10000000,0
7428,62,SatAnchor-0062-base,62,50.456626,146.006591,50,SatAnchor-0050-base,50,43.720669,90.180716,4189.918,10000000,0
7429,62,SatAnchor-0062-base,62,50.456626,146.006591,51,SatAnchor-0051-base,51,52.980825,134.032545,870.067,10000000,0
7430,62,SatAnchor-0062-base,62,50.456626,146.006591,52,SatAnchor-0052-base,52,43.720656,177.884368,2504.886,10000000,0
7431,62,SatAnchor-0062-base,62,50.456626,146.006591,53,SatAnchor-0053-base,53,23.467053,-155.076535,5839.064,10000000,0
7432,62,SatAnchor-0062-base,62,50.456626,146.006591,54,SatAnchor-0054-base,54,-0.079359,-135.907637,9174.592,10000000,0
7433,62,SatAnchor-0062-base,62,50.456626,146.006591,55,SatAnchor-0055-base,55,-23.596866,-116.735118,12507.470,10000000,0
7434,62,SatAnchor-0062-base,62,50.456626,146.006591,56,SatAnchor-0056-base,56,-43.775567,-89.704658,15836.200,10000000,0
7435,62,SatAnchor-0062-base,62,50.456626,146.006591,57,SatAnchor-0057-base,57,-52.980825,-45.967491,19145.018,10000000,0
7436,62,SatAnchor-0062-base,62,50.456626,146.006591,58,SatAnchor-0058-base,58,-43.775577,-2.230311,17521.212,10000000,0
7437,62,SatAnchor-0062-base,62,50.456626,146.006591,59,SatAnchor-0059-base,59,-23.596885,24.800156,14195.149,10000000,0
7438,62,SatAnchor-0062-base,62,50.456626,146.006591,60,SatAnchor-0060-base,60,11.852077,89.137903,6679.512,10000000,0
7439,62,SatAnchor-0062-base,62,50.456626,146.006591,61,SatAnchor-0061-base,61,34.327797,111.025572,3340.568,10000000,0
7440,62,SatAnchor-0062-base,62,50.456626,146.006591,63,SatAnchor-0063-base,63,50.456619,-165.941509,3341.101,10000000,0
7441,62,SatAnchor-0062-base,62,50.456626,146.006591,64,SatAnchor-0064-base,64,34.327783,-130.960504,6681.669,10000000,0
7442,62,SatAnchor-0062-base,62,50.456626,146.006591,65,SatAnchor-0065-base,65,11.852076,-109.072848,10020.611,10000000,0
7443,62,SatAnchor-0062-base,62,50.456626,146.006591,66,SatAnchor-0066-base,66,-12.003416,-90.741338,13356.924,10000000,0
7444,62,SatAnchor-0062-base,62,50.456626,146.006591,67,SatAnchor-0067-base,67,-34.423908,-68.85024,16690.143,10000000,0
7445,62,SatAnchor-0062-base,62,50.456626,146.006591,68,SatAnchor-0068-base,68,-50.473315,-33.917005,20009.369,10000000,0
7446,62,SatAnchor-0062-base,62,50.456626,146.006591,69,SatAnchor-0069-base,69,-50.473322,13.982031,16679.708,10000000,0
7447,62,SatAnchor-0062-base,62,50.456626,146.006591,70,SatAnchor-0070-base,70,-34.423925,48.915267,13349.047,10000000,0
7448,62,SatAnchor-0062-base,62,50.456626,146.006591,71,SatAnchor-0071-base,71,-12.003409,70.806399,10015.824,10000000,0
